type,DrugBank ID,DrugBank Name,Group,Gene Target
small molecule,DB00852,Pseudoephedrine,approved,ADRB2
small molecule,DB00852,Pseudoephedrine,approved,ADRB1
small molecule,DB00852,Pseudoephedrine,approved,NFATC1
small molecule,DB00852,Pseudoephedrine,approved,TNF
small molecule,DB00852,Pseudoephedrine,approved,NFKB1
small molecule,DB00852,Pseudoephedrine,approved,ATF1
small molecule,DB00852,Pseudoephedrine,approved,ATF2
small molecule,DB00852,Pseudoephedrine,approved,ATF3
small molecule,DB00852,Pseudoephedrine,approved,ATF4
small molecule,DB00852,Pseudoephedrine,approved,ATF5
small molecule,DB00852,Pseudoephedrine,approved,ATF6
small molecule,DB00852,Pseudoephedrine,approved,ATF7
small molecule,DB00852,Pseudoephedrine,approved,JDP2
small molecule,DB00852,Pseudoephedrine,approved,FOS
small molecule,DB00852,Pseudoephedrine,approved,JUN
small molecule,DB00852,Pseudoephedrine,approved,IL2
small molecule,DB00854,Levorphanol,approved,OPRM1
small molecule,DB00854,Levorphanol,approved,OPRD1
small molecule,DB00854,Levorphanol,approved,OPRK1
small molecule,DB00855,Aminolevulinic acid,approved,ALAD
small molecule,DB00861,Diflunisal,investigational,PTGS2
small molecule,DB00861,Diflunisal,investigational,PTGS1
small molecule,DB00862,Vardenafil,approved,PDE5A
small molecule,DB00862,Vardenafil,approved,PDE6G
small molecule,DB00862,Vardenafil,approved,PDE6H
small molecule,DB00864,Tacrolimus,investigational,FKBP1A
small molecule,DB00867,Ritodrine,investigational,ADRB2
small molecule,DB00867,Ritodrine,investigational,ADRB1
small molecule,DB00867,Ritodrine,investigational,ADRB2
small molecule,DB00867,Ritodrine,investigational,ADRB3
small molecule,DB00867,Ritodrine,investigational,KCNJ1
small molecule,DB00867,Ritodrine,investigational,KCNJ10
small molecule,DB00867,Ritodrine,investigational,KCNJ11
small molecule,DB00867,Ritodrine,investigational,KCNJ12
small molecule,DB00867,Ritodrine,investigational,KCNJ14
small molecule,DB00867,Ritodrine,investigational,KCNJ15
small molecule,DB00867,Ritodrine,investigational,KCNJ8
small molecule,DB00867,Ritodrine,investigational,ATP2C1
small molecule,DB00867,Ritodrine,investigational,ATP2C2
small molecule,DB00867,Ritodrine,investigational,ATP2B1
small molecule,DB00867,Ritodrine,investigational,ATP2B2
small molecule,DB00867,Ritodrine,investigational,ATP2B3
small molecule,DB00867,Ritodrine,investigational,ATP2B4
small molecule,DB00867,Ritodrine,investigational,ATP2A1
small molecule,DB00867,Ritodrine,investigational,ATP2A2
small molecule,DB00867,Ritodrine,investigational,KCNMA1
small molecule,DB00867,Ritodrine,investigational,KCNMB1
small molecule,DB00867,Ritodrine,investigational,KCNMB2
small molecule,DB00867,Ritodrine,investigational,KCNMB3
small molecule,DB00867,Ritodrine,investigational,KCNMB4
small molecule,DB00867,Ritodrine,investigational,KCNN4
small molecule,DB00867,Ritodrine,investigational,KCNN1
small molecule,DB00867,Ritodrine,investigational,KCNN2
small molecule,DB00867,Ritodrine,investigational,KCNN3
small molecule,DB00867,Ritodrine,investigational,MYLK
small molecule,DB00867,Ritodrine,investigational,SULT1C4
small molecule,DB00868,Benzonatate,approved,SCN5A
small molecule,DB00869,Dorzolamide,approved,CA2
small molecule,DB00869,Dorzolamide,approved,CA4
small molecule,DB00869,Dorzolamide,approved,CA1
small molecule,DB00869,Dorzolamide,approved,CA3
small molecule,DB00871,Terbutaline,approved,ADRB2
small molecule,DB00871,Terbutaline,approved,ADRB3
small molecule,DB00871,Terbutaline,approved,ADRB1
small molecule,DB00872,Conivaptan,investigational,AVPR1A
small molecule,DB00872,Conivaptan,investigational,AVPR2
small molecule,DB14596,Loteprednol etabonate,approved,NR3C1
small molecule,DB00876,Eprosartan,approved,AGTR1
small molecule,DB00877,Sirolimus,investigational,MTOR
small molecule,DB00881,Quinapril,investigational,ACE
small molecule,DB00882,Clomifene,investigational,ESR1
small molecule,DB00882,Clomifene,investigational,SHBG
small molecule,DB00883,Isosorbide dinitrate,investigational,NPR1
small molecule,DB00884,Risedronic acid,investigational,FDPS
small molecule,DB00886,Omapatrilat,investigational,MME
small molecule,DB00886,Omapatrilat,investigational,ACE
small molecule,DB00887,Bumetanide,approved,SLC12A1
small molecule,DB00887,Bumetanide,approved,SLC12A2
small molecule,DB00887,Bumetanide,approved,SLC12A4
small molecule,DB00887,Bumetanide,approved,SLC12A5
small molecule,DB00887,Bumetanide,approved,CFTR
small molecule,DB00889,Granisetron,investigational,HTR3A
small molecule,DB00890,Dienestrol,investigational,ESR1
small molecule,DB00890,Dienestrol,investigational,SHBG
small molecule,DB00892,Oxybuprocaine,investigational,SCN10A
small molecule,DB00894,Testolactone,investigational,CYP19A1
small molecule,DB00895,Benzylpenicilloyl polylysine,approved,FCER1G
small molecule,DB00895,Benzylpenicilloyl polylysine,approved,FCER1A
small molecule,DB00896,Rimexolone,approved,NR3C1
small molecule,DB00897,Triazolam,investigational,GABRA1
small molecule,DB00897,Triazolam,investigational,GABRA2
small molecule,DB00897,Triazolam,investigational,GABRA3
small molecule,DB00897,Triazolam,investigational,GABRA4
small molecule,DB00897,Triazolam,investigational,GABRA5
small molecule,DB00897,Triazolam,investigational,GABRA6
small molecule,DB00897,Triazolam,investigational,GABRB1
small molecule,DB00897,Triazolam,investigational,GABRB2
small molecule,DB00897,Triazolam,investigational,GABRB3
small molecule,DB00897,Triazolam,investigational,GABRD
small molecule,DB00897,Triazolam,investigational,GABRE
small molecule,DB00897,Triazolam,investigational,GABRG1
small molecule,DB00897,Triazolam,investigational,GABRG2
small molecule,DB00897,Triazolam,investigational,GABRG3
small molecule,DB00897,Triazolam,investigational,GABRP
small molecule,DB00897,Triazolam,investigational,GABRQ
small molecule,DB00897,Triazolam,investigational,GABRA1
small molecule,DB00897,Triazolam,investigational,GABRA2
small molecule,DB00897,Triazolam,investigational,GABRA3
small molecule,DB00897,Triazolam,investigational,GABRA5
small molecule,DB00897,Triazolam,investigational,GABRG1
small molecule,DB00897,Triazolam,investigational,GABRG2
small molecule,DB00897,Triazolam,investigational,GABRG3
small molecule,DB00898,Ethanol,approved,GABRA1
small molecule,DB00898,Ethanol,approved,GRIN3A
small molecule,DB00898,Ethanol,approved,GLRA1
small molecule,DB00898,Ethanol,approved,GLRA2
small molecule,DB00898,Ethanol,approved,CACNB1
small molecule,DB00898,Ethanol,approved,HTR3A
small molecule,DB00898,Ethanol,approved,GABRA2
small molecule,DB00898,Ethanol,approved,CHRNA10
small molecule,DB00898,Ethanol,approved,CACNA1C
small molecule,DB00898,Ethanol,approved,GABRA5
small molecule,DB00898,Ethanol,approved,GABRA4
small molecule,DB00898,Ethanol,approved,GABRA3
small molecule,DB00898,Ethanol,approved,GRIA1
small molecule,DB00898,Ethanol,approved,CACNG1
small molecule,DB00898,Ethanol,approved,CHRNA2
small molecule,DB00898,Ethanol,approved,GABRA6
small molecule,DB00898,Ethanol,approved,GRIA2
small molecule,DB00898,Ethanol,approved,GRIA4
small molecule,DB00898,Ethanol,approved,GRIA3
small molecule,DB00898,Ethanol,approved,CHRNA4
small molecule,DB00898,Ethanol,approved,CHRNB2
small molecule,DB00898,Ethanol,approved,KCNJ3
small molecule,DB00898,Ethanol,approved,KCNJ6
small molecule,DB00898,Ethanol,approved,VCAM1
small molecule,DB00898,Ethanol,approved,SLC29A1
small molecule,DB00898,Ethanol,approved,KCNJ5
small molecule,DB00898,Ethanol,approved,CHRNA7
small molecule,DB00898,Ethanol,approved,CHRNA9
small molecule,DB00898,Ethanol,approved,GABRB1
small molecule,DB00898,Ethanol,approved,GABRB3
small molecule,DB00898,Ethanol,approved,GABRB2
small molecule,DB00898,Ethanol,approved,CACNA1S
small molecule,DB00898,Ethanol,approved,CACNA1D
small molecule,DB00898,Ethanol,approved,CHRNB4
small molecule,DB00898,Ethanol,approved,CHRNA3
small molecule,DB00898,Ethanol,approved,CHRNA5
small molecule,DB00898,Ethanol,approved,CHRNA6
small molecule,DB00898,Ethanol,approved,CHRNB3
small molecule,DB00898,Ethanol,approved,GABRG1
small molecule,DB00898,Ethanol,approved,GABRG3
small molecule,DB00898,Ethanol,approved,GABRE
small molecule,DB00898,Ethanol,approved,GABRP
small molecule,DB00898,Ethanol,approved,GABRQ
small molecule,DB00898,Ethanol,approved,GABRD
small molecule,DB00898,Ethanol,approved,SLC29A2
small molecule,DB00898,Ethanol,approved,HTR3E
small molecule,DB00898,Ethanol,approved,HTR3B
small molecule,DB00898,Ethanol,approved,HTR3D
small molecule,DB00898,Ethanol,approved,HTR3C
small molecule,DB00898,Ethanol,approved,CACNG2
small molecule,DB00898,Ethanol,approved,KCNJ9
small molecule,DB00898,Ethanol,approved,L1CAM
small molecule,DB00898,Ethanol,approved,ACHE
small molecule,DB00898,Ethanol,approved,ADH7
small molecule,DB00899,Remifentanil,approved,OPRM1
small molecule,DB00899,Remifentanil,approved,OPRD1
small molecule,DB00899,Remifentanil,approved,OPRK1
small molecule,DB00900,Didanosine,approved,PNP
small molecule,DB00902,Methdilazine,approved,HRH1
small molecule,DB00903,Etacrynic acid,investigational,SLC12A1
small molecule,DB00903,Etacrynic acid,investigational,ATP1A1
small molecule,DB00903,Etacrynic acid,investigational,LEF1
small molecule,DB00903,Etacrynic acid,investigational,GSTP1
small molecule,DB00905,Bimatoprost,investigational,PTGFR
small molecule,DB00905,Bimatoprost,investigational,PTGER1
small molecule,DB00905,Bimatoprost,investigational,PTGER3
small molecule,DB00906,Tiagabine,investigational,SLC6A1
small molecule,DB00908,Quinidine,investigational,SCN5A
small molecule,DB00908,Quinidine,investigational,KCNK1
small molecule,DB00908,Quinidine,investigational,KCNK6
small molecule,DB00908,Quinidine,investigational,KCNH2
small molecule,DB00908,Quinidine,investigational,ADRA1A
small molecule,DB00908,Quinidine,investigational,ADRA1B
small molecule,DB00908,Quinidine,investigational,ADRA1D
small molecule,DB00909,Zonisamide,investigational,SCN1A
small molecule,DB00909,Zonisamide,investigational,SCN2A
small molecule,DB00909,Zonisamide,investigational,SCN3A
small molecule,DB00909,Zonisamide,investigational,SCN4A
small molecule,DB00909,Zonisamide,investigational,SCN5A
small molecule,DB00909,Zonisamide,investigational,SCN9A
small molecule,DB00909,Zonisamide,investigational,SCN11A
small molecule,DB00909,Zonisamide,investigational,SCN1B
small molecule,DB00909,Zonisamide,investigational,SCN2B
small molecule,DB00909,Zonisamide,investigational,SCN3B
small molecule,DB00909,Zonisamide,investigational,SCN4B
small molecule,DB00909,Zonisamide,investigational,CACNA1G
small molecule,DB00909,Zonisamide,investigational,CACNA1H
small molecule,DB00909,Zonisamide,investigational,CACNA1I
small molecule,DB00909,Zonisamide,investigational,CA1
small molecule,DB00909,Zonisamide,investigational,CA2
small molecule,DB00909,Zonisamide,investigational,CA3
small molecule,DB00909,Zonisamide,investigational,CA4
small molecule,DB00909,Zonisamide,investigational,CA5A
small molecule,DB00909,Zonisamide,investigational,CA5B
small molecule,DB00909,Zonisamide,investigational,CA6
small molecule,DB00909,Zonisamide,investigational,CA7
small molecule,DB00909,Zonisamide,investigational,CA8
small molecule,DB00909,Zonisamide,investigational,CA9
small molecule,DB00909,Zonisamide,investigational,CA10
small molecule,DB00909,Zonisamide,investigational,CA11
small molecule,DB00909,Zonisamide,investigational,CA12
small molecule,DB00909,Zonisamide,investigational,CA13
small molecule,DB00909,Zonisamide,investigational,CA14
small molecule,DB00909,Zonisamide,investigational,MAOB
small molecule,DB00909,Zonisamide,investigational,MAOA
small molecule,DB00909,Zonisamide,investigational,GABRA1
small molecule,DB00909,Zonisamide,investigational,GABRA2
small molecule,DB00909,Zonisamide,investigational,GABRA3
small molecule,DB00909,Zonisamide,investigational,GABRA5
small molecule,DB00909,Zonisamide,investigational,GABRG1
small molecule,DB00909,Zonisamide,investigational,GABRG2
small molecule,DB00909,Zonisamide,investigational,GABRG3
small molecule,DB00910,Paricalcitol,investigational,VDR
small molecule,DB00912,Repaglinide,investigational,ABCC8
small molecule,DB00912,Repaglinide,investigational,PPARG
small molecule,DB00912,Repaglinide,investigational,HRH1
small molecule,DB00915,Amantadine,approved,GRIN3A
small molecule,DB00915,Amantadine,approved,DRD2
small molecule,DB00915,Amantadine,approved,CHRNA7
small molecule,DB00915,Amantadine,approved,CHRNA4
small molecule,DB00915,Amantadine,approved,CHRNA3
small molecule,DB00917,Dinoprostone,approved,PTGER2
small molecule,DB00917,Dinoprostone,approved,PTGER1
small molecule,DB00917,Dinoprostone,approved,PTGER3
small molecule,DB00917,Dinoprostone,approved,PTGER4
small molecule,DB00917,Dinoprostone,approved,PTGDR2
small molecule,DB00918,Almotriptan,investigational,HTR1D
small molecule,DB00918,Almotriptan,investigational,HTR1B
small molecule,DB00920,Ketotifen,approved,HRH1
small molecule,DB00920,Ketotifen,approved,PGD
small molecule,DB00922,Levosimendan,investigational,TNNC1
small molecule,DB00922,Levosimendan,investigational,KCNJ11
small molecule,DB00922,Levosimendan,investigational,KCNJ8
small molecule,DB00922,Levosimendan,investigational,PDE3A
small molecule,DB00924,Cyclobenzaprine,approved,HTR2A
small molecule,DB00924,Cyclobenzaprine,approved,HTR2B
small molecule,DB00924,Cyclobenzaprine,approved,HTR2C
small molecule,DB00924,Cyclobenzaprine,approved,HTR6
small molecule,DB00924,Cyclobenzaprine,approved,SLC6A4
small molecule,DB00924,Cyclobenzaprine,approved,SLC6A2
small molecule,DB00924,Cyclobenzaprine,approved,HTR7
small molecule,DB00924,Cyclobenzaprine,approved,TLR4
small molecule,DB00924,Cyclobenzaprine,approved,AOX1
small molecule,DB00925,Phenoxybenzamine,approved,ADRA1A
small molecule,DB00925,Phenoxybenzamine,approved,ADRA2A
small molecule,DB00925,Phenoxybenzamine,approved,ADRA2C
small molecule,DB00925,Phenoxybenzamine,approved,ADRA2B
small molecule,DB00925,Phenoxybenzamine,approved,CALM1
small molecule,DB00925,Phenoxybenzamine,approved,ADRB2
small molecule,DB00925,Phenoxybenzamine,approved,ADRA1B
small molecule,DB00925,Phenoxybenzamine,approved,ADRA1D
small molecule,DB00927,Famotidine,approved,HRH2
small molecule,DB00928,Azacitidine,investigational,DNMT1
small molecule,DB00929,Misoprostol,approved,PTGER3
small molecule,DB00929,Misoprostol,approved,PTGER2
small molecule,DB00929,Misoprostol,approved,PTGER1
small molecule,DB00929,Misoprostol,approved,PTGER4
small molecule,DB00933,Mesoridazine,investigational,DRD2
small molecule,DB00933,Mesoridazine,investigational,HTR2A
small molecule,DB00934,Maprotiline,investigational,SLC6A2
small molecule,DB00934,Maprotiline,investigational,HRH1
small molecule,DB00934,Maprotiline,investigational,CHRM1
small molecule,DB00934,Maprotiline,investigational,CHRM2
small molecule,DB00934,Maprotiline,investigational,CHRM3
small molecule,DB00934,Maprotiline,investigational,CHRM4
small molecule,DB00934,Maprotiline,investigational,CHRM5
small molecule,DB00934,Maprotiline,investigational,ADRA1A
small molecule,DB00934,Maprotiline,investigational,ADRA1B
small molecule,DB00934,Maprotiline,investigational,ADRA1D
small molecule,DB00934,Maprotiline,investigational,HTR2A
small molecule,DB00934,Maprotiline,investigational,HTR2C
small molecule,DB00934,Maprotiline,investigational,HTR7
small molecule,DB00934,Maprotiline,investigational,DRD2
small molecule,DB00934,Maprotiline,investigational,ADRA2A
small molecule,DB00934,Maprotiline,investigational,ADRA2B
small molecule,DB00934,Maprotiline,investigational,ADRA2C
small molecule,DB00935,Oxymetazoline,investigational,ADRA1A
small molecule,DB00935,Oxymetazoline,investigational,ADRA2A
small molecule,DB00935,Oxymetazoline,investigational,ADRA2B
small molecule,DB00935,Oxymetazoline,investigational,ADRA2C
small molecule,DB00935,Oxymetazoline,investigational,ADRA1B
small molecule,DB00935,Oxymetazoline,investigational,ADRA1D
small molecule,DB00935,Oxymetazoline,investigational,HTR1A
small molecule,DB00935,Oxymetazoline,investigational,HTR1B
small molecule,DB00935,Oxymetazoline,investigational,HTR1D
small molecule,DB00938,Salmeterol,approved,ADRB2
small molecule,DB00938,Salmeterol,approved,ADRB1
small molecule,DB00938,Salmeterol,approved,ADRB3
small molecule,DB00940,Methantheline,investigational,HRH2
small molecule,DB00940,Methantheline,investigational,CHRM2
small molecule,DB00940,Methantheline,investigational,CHRM3
small molecule,DB00940,Methantheline,investigational,CHRM4
small molecule,DB00940,Methantheline,investigational,CHRM5
small molecule,DB00940,Methantheline,investigational,CHRM1
small molecule,DB00941,Hexafluronium,approved,BCHE
small molecule,DB00942,Cycrimine,approved,CHRM1
small molecule,DB00944,Demecarium,approved,ACHE
small molecule,DB00944,Demecarium,approved,BCHE
small molecule,DB00946,Phenprocoumon,investigational,VKORC1
small molecule,DB00947,Fulvestrant,investigational,ESR1
small molecule,DB00949,Felbamate,approved,GRIN2B
small molecule,DB00949,Felbamate,approved,GRIN2A
small molecule,DB00950,Fexofenadine,investigational,HRH1
small molecule,DB00951,Isoniazid,investigational,CYP2C8
small molecule,DB00951,Isoniazid,investigational,CYP1A2
small molecule,DB00951,Isoniazid,investigational,CYP3A4
small molecule,DB00951,Isoniazid,investigational,CYP2C19
small molecule,DB00952,Naratriptan,investigational,HTR1A
